internal_id,Award ID,Recipient Name,Start Date,End Date,Award Amount,Awarding Agency,Awarding Sub Agency,CFDA Number,Description,Place of Performance State Code,Place of Performance City Code,awarding_agency_id,agency_slug,generated_internal_id
231636195,15POVC24GG01778HT,LOTUS LEGAL CLINIC INC,2024-10-01,2027-09-30,799778.0,Department of Justice,Office of Justice Programs,16.320,"LOTUS LEGAL CLINIC. INC. (LOTUS) WILL IMPLEMENT CULTURALLY RESPONSIVE LEGAL SERVICES FOR HUMAN TRAFFICKING VICTIMS THAT ARE DESIGNED TO MEANINGFULLY ADVANCE EQUITY AND REMOVE BARRIERS TO ACCESSING SERVICES AND OPPORTUNITIES FOR COMMUNITIES THAT HAVE BEEN HISTORICALLY UNDERSERVED, MARGINALIZED, ADVERSELY AFFECTED BY INEQUITY, AND DISPROPORTIONATELY IMPACTED BY CRIME, VIOLENCE, AND VICTIMIZATION. THIS PROJECT WILL: 1) COLLABORATE WITH COMMUNITY-LEVEL VICTIM SERVICE PARTNERS AND SURVIVORS TO IDENTIFY INEQUITIES IN THE ACCESS AND APPLICATION OF LEGAL REMEDIES AND SUPPORT SERVICES FOR HUMAN TRAFFICKING VICTIMS; 2) ADDRESS THESE INEQUITIES BY INCREASING ACCESS TO CULTURALLY RESPONSIVE AND VICTIM-CENTERED CIVIL LEGAL SERVICES; 3) PROVIDE BILINGUAL CASE MANAGEMENT SERVICES TO VICTIMS WITH ONGOING LEGAL CASES TO ENSURE SAFETY, STABILITY, AND WELL-BEING; AND 4) PROVIDE TRAINING TO MEMBERS OF THE CRIMINAL LEGAL SYSTEM IN IDENTIFYING LABOR TRAFFICKING CASES AND HOW BEST TO SUPPORT VICTIMS.",WI,WI53000,252,department-of-justice,ASST_NON_15POVC24GG01778HT_015
234938944,2019VTBXK001,COMM OF MASS DEPT OF THE ATTORNEY GENERAL,2019-10-01,2022-09-30,799744.0,Department of Justice,Office of Justice Programs,16.320,MASSACHUSETTS TASK FORCE TO COMBAT HUMAN TRAFFICKING,MA,MA07000,252,department-of-justice,ASST_NON_2019VTBXK001_015
231635141,15POVC22GG03897HT,"AO: ADVOCATING OPPORTUNITY, INC.",2022-10-01,2026-09-30,799355.0,Department of Justice,Office of Justice Programs,16.320,"ADVOCATING OPPORTUNITY (AO) WILL PROVIDE HOLISTIC LEGAL SERVICES, SUPPORT, AND ADVOCACY FOR TRAFFICKED AND EXPLOITED PEOPLE BASED ON A TRAUMA-RESPONSIVE LEGAL AND HUMAN RIGHTS-BASED FRAMEWORK. FOR THIS PROJECT, LUCAS AND FRANKLIN COUNTIES, OHIO WILL BE THE PRIMARY GEOGRAPHIC AREAS; HOWEVER, SERVICES ARE PROVIDED IN A MANNER THAT IS CONVENIENT AND TAILORED TO SURVIVORS, AND AO WILL TRAVEL TO THEIR CLIENTS MEETING THEIR NEEDS WHERE THEY ARE. THE GOAL OF THE PROJECT IS TO DEVELOP, EXPAND, AND STRENGTHEN TRAUMA-RESPONSIVE, VICTIM SERVICES AND, SPECIFICALLY, TO INCREASE THE QUALITY AND QUANTITY OF LEGAL SERVICES TO ASSIST ALL VICTIMS OF ALL FORMS OF HUMAN TRAFFICKING. THE PROJECT OBJECTIVE IS TO ACHIEVE INCREASED SAFETY, SELF-SUFFICIENCY, AND WELL-BEING FOR HUMAN TRAFFICKING VICTIMS, AS WELL AS TO BREAK THE CYCLE OF INTER-GENERATIONAL TRAUMA AND REDUCE THE RISK OF REVICTIMIZATION. PROJECT ACTIVITIES WILL INCLUDE: 1) PROVIDE SERVICES MEETING INDIVIDUAL NEEDS OF ALL HUMAN TRAFFICKING VICTIMS WITH A FOCUS ON FOREIGN NATIONAL HUMAN TRAFFICKING VICTIMS AND LABOR TRAFFICKING VICTIMS; 2) COLLABORATE WITH, AND PROVIDE TRAININGS FOR, LOCAL PARTNERS TO ENSURE THAT ALL HUMAN TRAFFICKING VICTIMS ARE PROPERLY IDENTIFIED, REFERRED FOR APPROPRIATE SERVICES, AND STRENGTHEN THE SERVICE CAPACITIES AND SUPPORT CAPACITIES OF THOSE LOCAL PARTNERS; 3) PROVIDE REFERRALS TO OTHER ESSENTIAL SERVICES FOR HUMAN TRAFFICKING VICTIMS; AND 4) DATA COLLECTION AND PARTICIPATION IN EVALUATION ACTIVITIES TO DETERMINE IF THE PROGRAM IS MEETING STATED GOALS AND OBJECTIVES.",OH,OH77000,252,department-of-justice,ASST_NON_15POVC22GG03897HT_015
231634662,15POVC21GG04247HT,THE SALVATION ARMY,2021-10-01,2025-09-30,798623.74,Department of Justice,Office of Justice Programs,16.320,TSA WPA SERVICES FOR VICTIMS OF HUMAN TRAFFICKING,NY,NY80599,252,department-of-justice,ASST_NON_15POVC21GG04247HT_015
231636183,15POVC24GG01750HT,EMPOWER HER NETWORK INC.,2024-10-01,2027-09-30,797827.0,Department of Justice,Office of Justice Programs,16.320,"THROUGH THIS AWARD, EMPOWER HER NETWORK (EHN) WILL EXPAND THE CAPACITY OF ITS EXISTING, GENDER-INCLUSIVE EMPLOYMENT, EDUCATION, AND ECONOMIC EMPOWERMENT PROGRAM THAT ADDRESSES GAPS IN THE RESTORATION AND REENTRY PROCESS FOR LABOR AND/OR SEX TRAFFICKING SURVIVORS IN ACHIEVING SELF-SUFFICIENCY, INCREASED SAFETY, AND IMPROVED WELL-BEING. THE PROJECT WILL SERVE VICTIMS OF LABOR AND/OR SEX TRAFFICKING WHO ARE OVER 18 YEARS OLD IN THE STATE OF WASHINGTON, PRIMARILY IN THE CITIES OF VANCOUVER, SEATTLE, SOUTH BEND, SPOKANE, TACOMA, AND OLYMPIA. INFORMED BY LIVED EXPERIENCE EXPERTS AND IMPLEMENTED BY A DIVERSE AND INCLUSIVE STAFF, PROJECT ACTIVITIES WILL INCLUDE EXPANDING REFERRAL PARTNERSHIPS AND UTILIZING A SURVIVOR-CENTERED APPROACH TO ASSESS EDUCATION AND EMPLOYMENT OBSTACLES AND OPPORTUNITIES AND ENGAGE IN A COLLABORATIVE PLANNING PROCESS TO DEVELOP INDIVIDUALIZED EMPOWERMENT PLANS SPANNING 12-18 MONTHS. DURING THE PROGRAM, EHN WILL FUND TANGIBLE NEEDS SUCH AS THE DELTA BETWEEN AID AND TUITION, COVERING VOCATIONAL OPPORTUNITIES WITHOUT AID, TEMPORARY CHILDCARE AND TRANSPORTATION FEES AS AN ECONOMIC EMPOWERMENT TOOL, AND EMPLOYMENT COSTS. IN ADDITION, PARTICIPANTS WILL RECEIVE CASE MANAGEMENT SURROUNDING CAREER READINESS AND EXPLORATION, NAVIGATING FINANCIAL AID/PUBLIC BENEFITS, ANY NECESSARY INTERVENTIONS WITH EMPLOYERS, CREDITORS, AND INSTITUTIONS, AND BUILDING LIFE SKILLS. EHN ADVOCATES WILL ALSO REFER SURVIVORS TO PARTNER ORGANIZATIONS FOR ANY NEEDS AND SERVICES OUTSIDE OF EHNS PROGRAM.",CT,CT52280,252,department-of-justice,ASST_NON_15POVC24GG01750HT_015
234937980,2019NZNX0034,OREGON DEPARTMENT OF JUSTICE,2019-10-01,2022-09-30,797168.0,Department of Justice,Office of Justice Programs,16.320,STATEWIDE COORDINATION OF OREGON'S COUNTY-BASED HUMAN TRAFFICKING TASK FORCES,OR,OR64900,252,department-of-justice,ASST_NON_2019NZNX0034_015
231635085,15POVC22GG03688HT,"RESTORE NYC, INC",2022-10-01,2025-09-30,797135.1,Department of Justice,Office of Justice Programs,16.320,"RESTORE NYC SERVES SURVIVORS OF HUMAN TRAFFICKING IN THE FIVE BOROUGHS OF NYC. RESTORE’S CORE POPULATION IS ADULT, FEMALE-IDENTIFIED U.S. CITIZENS, PERMANENT RESIDENTS (GREEN CARD HOLDERS), AND FOREIGN NATIONALS. RESTORE OPERATES UNDER A HOUSING FIRST PHILOSOPHY AND PRACTICES A LOW-BARRIER AND STRENGTHS-BASED APPROACH IN ORDER TO CONNECT SURVIVORS AS QUICKLY AND EFFICIENTLY AS POSSIBLE TO SUSTAINABLE HOUSING. SERVICES ARE SURVIVOR-CENTERED, CULTURALLY SENSITIVE, AND TRAUMA-INFORMED. SURVIVORS WILL BE OFFERED A RANGE OF HOUSING OPTIONS, INCLUDING EMERGENCY, TRANSITIONAL, RAPID REHOUSING, AND/OR FLEXIBLE FUNDING TO FACILITATE SELF-SUFFICIENCY AND TRANSITION INTO SAFE, AFFORDABLE, AND SUSTAINABLE HOUSING.",NY,NY51000,252,department-of-justice,ASST_NON_15POVC22GG03688HT_015
234906330,2015VTBXK016,THE SALVATION ARMY,2015-10-01,2019-09-30,796793.86,Department of Justice,Office of Justice Programs,16.320,THE NEBRASKA HUMAN TRAFFICKING TASK FORCE,NE,NE37000,252,department-of-justice,ASST_NON_2015VTBXK016_015
234931237,2018VTBXK075,COVENANT HOUSE NEW ORLEANS,2018-10-01,2022-01-31,796384.0,Department of Justice,Office of Justice Programs,16.320,GREATER NEW ORLEANS HUMAN TRAFFICKING TASK FORCE,LA,LA55000,252,department-of-justice,ASST_NON_2018VTBXK075_015
231634647,15POVC21GG04217HT,THE IMMIGRANT AND REFUGEE COMMUNITY ORGANIZATION,2021-10-01,2024-09-30,795783.38,Department of Justice,Office of Justice Programs,16.320,IMMIGRANT AND REFUGEE COMMUNITY ORGANIZATION (IRCO) SERVICES FOR VICTIMS OF HUMAN TRAFFICKING PROJECT,OR,OR59000,252,department-of-justice,ASST_NON_15POVC21GG04217HT_015
231634645,15POVC21GG04214HT,"YOUNG WOMEN'S CHRISTIAN ASSOCIATION OF WHEELING, W. VA.",2021-10-01,2025-09-30,795000.0,Department of Justice,Office of Justice Programs,16.320,THE YOUNG WOMEN'S CHRISTIAN ASSOCIATION OF WHEELING WV SURVIVORS OF TRAFFICKING EMPOWERMENT PROGRAM,WV,WV86452,252,department-of-justice,ASST_NON_15POVC21GG04214HT_015
231634631,15POVC21GG04181HT,"HEARTLAND HUMAN CARE SERVICES, INC.",2021-10-01,2025-09-30,791385.98,Department of Justice,Office of Justice Programs,16.320,HEARTLAND HUMAN CARE SERVICES - ENHANCED SCOPE OF SERVICES FOR HUMAN TRAFFICKING VICTIMS,IL,IL14000,252,department-of-justice,ASST_NON_15POVC21GG04181HT_015
231635136,15POVC22GG03855HT,YOUTHCARE,2022-10-01,2025-09-30,781339.05,Department of Justice,Office of Justice Programs,16.320,"THROUGH THIS PROJECT, YOUTHCARE WILL BE ABLE TO ENHANCE ITS EDUCATION AND EMPLOYMENT SERVICES TO THOSE WHO ARE VICTIMS AND SURVIVORS OF HUMAN TRAFFICKING. YOUTHCARE WILL CONTINUE TO PROVIDE COMPREHENSIVE SERVICES TO VICTIMS AND SURVIVORS OF LABOR OR SEX TRAFFICKING IN SEATTLE/KING COUNTY, WHO ARE 12- 24 YEARS OLD, INCLUDING MALES, FEMALES AND YOUTH/YOUNG ADULTS WHO IDENTIFY AS GENDER NON- CONFORMING/NON-BINARY, INCLUDING US CITIZENS, FOREIGN NATIONALS, LEGAL PERMANENT RESIDENTS, AND MINORS. THE MAIN OUTCOME OF THIS PROPOSAL IS TO SUPPORT YOUTH IN ACHIEVING ECONOMIC EMPOWERMENT AND INDEPENDENCE THROUGH THE ADVANCEMENT OF EDUCATION AND ATTAINMENT OF EMPLOYMENT AND EMPLOYABLE SKILLS. STAFF MEMBERS WILL OFFER OPTIONS OF SERVICES TO THE CLIENT AFTER COMPLETING AN ASSESSMENT ON EDUCATION AND JOB READINESS. THE PROPOSED PROJECT ALSO SUPPORTS COMMUNITY TRAINING ACTIVITIES WITH LOCAL LAW ENFORCEMENT, SCHOOLS, JUVENILE JUSTICE, AND OTHER STAKEHOLDERS. THESE TRAININGS WILL INCREASE THE REGIONAL CAPACITY TO IDENTIFY YOUTH AND YOUNG ADULT VICTIMS OF TRAFFICKING, PROVIDE DEVELOPMENTALLY APPROPRIATE INTERVENTIONS, AND REFER VICTIMS TO YOUTHCARE.",WA,WA63000,252,department-of-justice,ASST_NON_15POVC22GG03855HT_015
234938960,2019VTBXK024,NEW HAMPSHIRE DEPARTMENT OF JUSTICE OFFICE OF THE ATTORNEY GENERAL,2019-10-01,2022-09-30,780038.0,Department of Justice,Office of Justice Programs,16.320,NH HUMAN TRAFFICKING ENHANCED COLLABORATIVE MODEL,NH,NH14200,252,department-of-justice,ASST_NON_2019VTBXK024_015
231635102,15POVC22GG03745HT,UNITED MIGRANT OPPORTUNITY SERVICES/UMOS INC.,2022-10-01,2026-09-30,777693.0,Department of Justice,Office of Justice Programs,16.320,"THE UNITED MIGRANT OPPORTUNITY SERVICES/UMOS, INC. (UMOS), THROUGH ITS LATINA RESOURCE CENTER (LRC), WILL CONTINUE OPERATING AND STRENGTHEN ITS WISCONSIN REGIONAL ANTI-HUMAN TRAFFICKING PROGRAM (WRAP) TO PROVIDE SERVICES TO VICTIMS OF HUMAN TRAFFICKING IN THE FOLLOWING16 EAST/EAST CENTRAL WISCONSIN COUNTIES: BROWN, DODGE, FOND DU LAC, GREEN LAKE, MANITOWOC, MARATHON, MILWAUKEE, OZAUKEE, PORTAGE, RACINE, SHEBOYGAN, WALWORTH, WASHINGTON, WAUKESHA, WAUPACA, AND WAUSHARA. UMOS WILL ENGAGE FOUR FORMAL PARTNERS AND SEVERAL INFORMAL PARTNERS WHICH INCLUDE HOUSING, LEGAL, AND HEALTH SERVICE PROVIDERS, LAW ENFORCEMENT, PROSECUTORS, STATE AGENCIES, AND COMMUNITY/FAITH-BASED ORGANIZATIONS THAT OPERATE IN THE TARGET REGION. THIS PROJECT WILL PROMOTE RACIAL EQUITY AND BARRIER REMOVAL FOR THE FOLLOWING HISTORICALLY UNDERSERVED, MARGINALIZED AND ADVERSELY AFFECTED COMMUNITIES THAT UMOS WILL TARGET: MIGRANT WORKERS WHO ARE GUEST WORKERS UNDER THE H-2A AND H-2B VISA PROGRAMS, UNDOCUMENTED WORKERS, HISPANICS, AND LIMITED ENGLISH SPEAKERS. THE WRAP’S PRIMARY ACTIVITIES INCLUDE INCREASING AND PROVIDING COMPREHENSIVE, DIRECT SERVICES TO VICTIMS AND RAISING AWARENESS ABOUT HUMAN TRAFFICKING IN WISCONSIN, WITH EMPHASIS ON LABOR TRAFFICKING. OVER THE 3-YEAR GRANT PERIOD, UMOS INTENDS TO CONDUCT 80 OUTREACH EVENTS TO UNDERSERVED COMMUNITIES; REACH 600 POTENTIAL AND/OR CONFIRMED VICTIMS; PROVIDE SERVICES TO MORE THAN 100 VICTIMS; CONDUCT 36 TRAININGS TO PARTNERS; AND TRAIN 260 PROFESSIONALS ON HOW TO IDENTIFY/SCREEN VICTIMS AND HOW/WHERE TO ACCESS COMPREHENSIVE SERVICES FOR VICTIMS, INCLUDING FOOD, HOUSEHOLD ESSENTIALS, TRANSPORTATION, EMERGENCY LODGING/SHELTER, LEGAL SERVICES, EMOTIONAL SUPPORT, AND HEALTH SERVICES. EXPECTED OUTCOMES INCLUDE HEIGHTENED AWARENESS OF THE HUMAN TRAFFICKING PROBLEM IN WISCONSIN, ESPECIALLY AROUND LABOR TRAFFICKING, AMONG LAW ENFORCEMENT, STATE/LOCAL AGENCIES, AND SERVICE PROVIDER ORGANIZATIONS; A STRONGER RESPONSE TO HUMAN TRAFFICKING THAT FOSTERS VICTIM EMPOWERMENT TO ACCESSING AND RECEIVING SERVICES; INCREASED PROVIDER CAPACITY AND COORDINATION TO PROVIDE COMPREHENSIVE SERVICES TO VICTIMS BY REMOVING BARRIERS TO ACCESS DUE TO INEQUALITY AND DISCRIMINATION; AND IMPROVED ACCESS TO CULTURALLY RESPONSIVE SERVICES AS VICTIMS TRANSITION TO SAFETY, INDEPENDENCE, AND SELF-SUFFICIENCY.",WI,WI53000,252,department-of-justice,ASST_NON_15POVC22GG03745HT_015
234931230,2018VTBXK066,PREBLE STREET,2018-10-01,2021-09-30,774999.0,Department of Justice,Office of Justice Programs,16.320,PREBLE STREET ANTI-TRAFFICKING SERVICES - COMPREHENSIVE SERVICES FOR VICTIMS OF ALL FORMS OF HUMAN TRAFFICKING,ME,ME60545,252,department-of-justice,ASST_NON_2018VTBXK066_015
231635078,15POVC22GG03674HT,CLACKAMAS WOMEN'S SERVICES,2022-10-01,2025-09-30,773978.84,Department of Justice,Office of Justice Programs,16.320,"CLACKAMAS WOMEN'S SERVICES, THROUGH ITS HOUSING ASSISTANCE FOR SURVIVORS OF HUMAN TRAFFICKING (HASHT) PROJECT, WILL PROVIDE SAFE STABLE HOUSING AND TRAUMA-INFORMED, VICTIM-CENTERED SERVICES TO VICTIMS OF HUMAN TRAFFICKING, LEADING TO INCREASED AUTONOMY, SELF-SUFFICIENCY, SAFETY, AND WELL-BEING. IN ADDITION, THIS PROJECT WILL PROVIDE CULTURALLY RESPONSIVE SERVICES AND COORDINATION TO REMOVE BARRIERS OF ACCESS FOR UNDERSERVED POPULATIONS WITH A FOCUS ON THE LARGEST LIMITED ENGLISH PROFICIENCY POPULATION IN THE COUNTY, THOSE WHO IDENTIFY AS LATINX. CLACKAMAS WOMEN’S SERVICES WILL SERVE AS THE LEAD APPLICANT, SAFETY COMPASS AS A SUBRECIPIENT, A SAFE PLACE FAMILY JUSTICE CENTER PROVIDING SPACE, AND NORTHWEST FAMILY SERVICES’ CASA ESPERANZA (HOUSE OF HOPE) AND A VILLAGE FOR ONE AS PRIORITIZED REFERRAL PARTNERS.",OR,OR55200,252,department-of-justice,ASST_NON_15POVC22GG03674HT_015
231634634,15POVC21GG04190HT,"INTERNATIONAL RESCUE COMMITTEE, INC.",2021-10-01,2024-09-30,772104.4,Department of Justice,Office of Justice Programs,16.320,IRC IN TALLAHASSEE'S ANTI-TRAFFICKING PROGRAM,GA,GA04000,252,department-of-justice,ASST_NON_15POVC21GG04190HT_015
231635123,15POVC22GG03776HT,LAKE FAMILY RESOURCE CENTER,2022-10-01,2026-04-30,772000.0,Department of Justice,Office of Justice Programs,16.320,"THE PURPOSE OF THE PROJECT IS TO CONTINUE PROVIDING SERVICES TO VICTIMS OF HUMAN TRAFFICKING IN LAKE COUNTY, CALIFORNIA. PRIMARY ACTIVITIES INCLUDE PROVISION OF SUPPORTIVE SERVICES, INCLUDING EMERGENCY SHELTER, PSYCHOTHERAPY, SOCIAL ADVOCACY, AND SAFETY PLANNING TO TRAFFICKED VICTIMS, AND PARTICIPATING IN COMMUNITY OUTREACH, PROVIDING TRAINING FOR LOCAL LAW ENFORCEMENT, PARTNERS, EDUCATORS, TRIBAL MEMBERS, AND THE PUBLIC. ENHANCEMENTS INCLUDE EXPANDING REACH TO UNDERSERVED TRIBAL POPULATIONS, PROVIDING PROFESSIONAL LIFE COACHING, AND CREATING A WORKING RELATIONSHIP WITH PEOPLE SERVICES, INC. TO BETTER ASSIST THOSE WITH DISABILITIES. LAKE FAMILY RESOURCE CENTER WILL REMOVE BARRIERS TO ACCESSING SERVICES TO THE TRIBAL COMMUNITIES, WHICH ARE HISTORICALLY UNDERSERVED, MARGINALIZED, AND ADVERSELY AFFECTED BY INEQUALITY. EXPECTED OUTCOMES ARE INDIVIDUAL DIRECT SERVICES WILL INCREASE AND NEW COLLABORATIVE PARTNERSHIPS WILL BE FORMED. IT IS ANTICIPATED THAT OVER 5,000 UNDUPLICATED SERVICES WILL BE PROVIDED WITHIN THE LIFE OF THE 36-MONTH GRANT. AS A RESULT OF NEW COLLABORATION WITH PARTICIPATING TRIBES, THE PROJECT WILL SERVE, AT A MINIMUM, 10 NATIVE AMERICAN VICTIMS PRIOR TO COMPLETION OF THE AWARD. DUE TO OVERALL OUTREACH AND EDUCATION PRESENTATIONS, AN ADDITIONAL 500 INDIVIDUALS WILL KNOW MORE ABOUT HUMAN TRAFFICKING AND ITS EFFECT ON COMMUNITIES.",CA,CA38044,252,department-of-justice,ASST_NON_15POVC22GG03776HT_015
234921732,2017NZNXK011,DEPARTMENT OF HUMAN SERVICES COLORADO,2017-10-01,2021-09-30,771811.82,Department of Justice,Office of Justice Programs,16.320,INNOVATE COLORADO: A COLLABORATIVE LAW ENFORCEMENT AND CHILD WELFARE RESPONSE TO HUMAN TRAFFICKING.,CO,CO20000,252,department-of-justice,ASST_NON_2017NZNXK011_015
234950437,2020VTBXK026,CENTER FOR PREVENTION OF ABUSE,2020-10-01,2024-09-30,758920.0,Department of Justice,Office of Justice Programs,16.320,SUPPORT FOR ENHANCED COLLABORATIVE MODEL TASK FORCE TO COMBAT HUMAN TRAFFICKING,IL,IL59000,252,department-of-justice,ASST_NON_2020VTBXK026_015
234938967,2019VTBXK032,SELAH FREEDOM INC,2019-10-01,2022-09-30,756203.0,Department of Justice,Office of Justice Programs,16.320,OVC COMPREHENSIVE SERVICES FOR VICTIMS OF HUMAN TRAFFICKING 2019,FL,FL64175,252,department-of-justice,ASST_NON_2019VTBXK032_015
234938931,2019VTBX0102,UNITED MIGRANT OPPORTUNITY SERVICES/UMOS INC.,2020-01-01,2022-12-31,753212.0,Department of Justice,Office of Justice Programs,16.320,WISCONSIN REGIONAL ANTI-HUMAN TRAFFICKING PROGRAM DIRECT SERVICES,WI,WI53000,252,department-of-justice,ASST_NON_2019VTBX0102_015
234950421,2020VTBXK006,"HEALTH IMPERATIVES, INC.",2020-10-01,2023-09-30,750000.0,Department of Justice,Office of Justice Programs,16.320,ENHANCED COLLABORATIVE MODEL TASK FORCE TO COMBAT HUMAN TRAFFICKING,MA,MA09000,252,department-of-justice,ASST_NON_2020VTBXK006_015
234950415,2020VTBX0123,THE SALVATION ARMY METROPOLITAN DIVISION,2020-10-01,2023-09-30,750000.0,Department of Justice,Office of Justice Programs,16.320,STOP-IT'S VICTIM SERVICES PROGRAM,IL,IL14000,252,department-of-justice,ASST_NON_2020VTBX0123_015
234950407,2020VTBX0113,UNITED AGAINST HUMAN TRAFFICKING,2020-10-01,2023-09-30,750000.0,Department of Justice,Office of Justice Programs,16.320,EXPANDING CASE-MANAGEMENT SERVICES FOR SURVIVORS IN THE GREATER HOUSTON AREA,TX,TX35000,252,department-of-justice,ASST_NON_2020VTBX0113_015
234950399,2020VTBX0104,AVALON HEALING CENTER,2020-10-01,2023-09-30,750000.0,Department of Justice,Office of Justice Programs,16.320,ENHANCING HUMAN TRAFFICKING SERVICES IN METRO DETROIT,MI,MI22000,252,department-of-justice,ASST_NON_2020VTBX0104_015
234950398,2020VTBX0103,KARIDAT,2020-10-01,2023-09-30,750000.0,Department of Justice,Office of Justice Programs,16.320,SERVICES FOR VICTIMS OF HUMAN TRAFFICKING IN THE COMMONWEALTH OF THE NORTHERN MARIANA ISLANDS,MP,MP**110,252,department-of-justice,ASST_NON_2020VTBX0103_015
234950392,2020VTBX0097,SANCTUARY FOR FAMILIES INC,2020-10-01,2023-09-30,750000.0,Department of Justice,Office of Justice Programs,16.320,SANCTUARY FOR FAMILIES ANTI-TRAFFICKING INITIATIVE: ENHANCED COMPREHENSIVE LEGAL SERVICES & INTENSIVE  TRAUMA-INFORMED CASE MANAGEMENT FOR SURVIVORS OF SEX AND LABOR TRAFFICKING,NY,NY51000,252,department-of-justice,ASST_NON_2020VTBX0097_015
234950391,2020VTBX0096,MOUNTAIN-PLAINS YOUTH SERVICES COALITION,2020-10-01,2023-09-30,750000.0,Department of Justice,Office of Justice Programs,16.320,YOUTHWORKS ENHANCED YOUTH SERVICE MODEL FOR VICTIMS OF TRAFFICKING,ND,ND07200,252,department-of-justice,ASST_NON_2020VTBX0096_015
234950377,2020VTBX0082,COVENANT HOUSE ALASKA,2020-10-01,2023-09-30,750000.0,Department of Justice,Office of Justice Programs,16.320,COVENANT HOUSE ALASKA SERVICES FOR VICTIMS OF HUMAN TRAFFICKING: ENHANCING SCOPE OF SERVICE,AK,AK03000,252,department-of-justice,ASST_NON_2020VTBX0082_015
234931213,2018VTBXK042,COALITION TO ABOLISH SLAVERY & TRAFFICKING,2018-10-01,2021-09-30,750000.0,Department of Justice,Office of Justice Programs,16.320,LOS ANGELES REGIONAL HUMAN TRAFFICKING TASKFORCE TO COMBAT HUMAN TRAFFICKING,CA,CA44000,252,department-of-justice,ASST_NON_2018VTBXK042_015
234922538,2017VTBXK021,COALITION TO ABOLISH SLAVERY & TRAFFICKING,2017-10-01,2020-09-30,750000.0,Department of Justice,Office of Justice Programs,16.320,COMPREHENSIVE SERVICES FOR VICTIMS OF ALL FORMS OF HUMAN TRAFFICKING IN LOS ANGELES COUNTY,CA,CA44000,252,department-of-justice,ASST_NON_2017VTBXK021_015
234915224,2016VTBXK065,YWCA OF GREATER HARRISBURG INC,2016-10-01,2019-12-31,750000.0,Department of Justice,Office of Justice Programs,16.320,OVC FY 16 COMPREHENSIVE SERVICES FOR VICTIMS OF ALL FORMS OF HUMAN TRAFFICKING,PA,PA32800,252,department-of-justice,ASST_NON_2016VTBXK065_015
234915182,2016VTBXK018,CATHOLIC CHARITIES OF LOUISVILLE INC,2016-10-01,2020-03-30,750000.0,Department of Justice,Office of Justice Programs,16.320,KENTUCKY STATEWIDE HUMAN TRAFFICKING ENHANCED COLLABORATIVE MODEL PROJECT,KY,KY48006,252,department-of-justice,ASST_NON_2016VTBXK018_015
234915181,2016VTBXK017,SAMARITAN HOUSE INC,2016-10-01,2019-09-30,750000.0,Department of Justice,Office of Justice Programs,16.320,HAMPTON ROADS HUMAN TRAFFICKING TASK FORCE,VA,VA82000,252,department-of-justice,ASST_NON_2016VTBXK017_015
234915171,2016VTBXK007,ATTORNEY GENERAL KENTUCKY OFF,2016-10-01,2019-12-31,750000.0,Department of Justice,Office of Justice Programs,16.320,ENHANCED COLLABORATIVE MODEL HUMAN TRAFFICKING TASK FORCE - PURPOSE AREA 1,KY,KY28900,252,department-of-justice,ASST_NON_2016VTBXK007_015
231636186,15POVC24GG01756HT,"ANNIECANNONS, INC",2024-10-01,2027-09-30,750000.0,Department of Justice,Office of Justice Programs,16.320,"THIS PROJECT WILL SUPPORT THE CONTINUATION AND FURTHER EXPANSION OF ANNIECANNONS CAREER DEVELOPMENT AND STUDENT SUCCESS ACTIVITIES WITHIN THE CODING TRAINING PROGRAM FOR SURVIVORS OF HUMAN TRAFFICKING. THE PURPOSE IS TO ECONOMICALLY EMPOWER SURVIVORS OF TRAFFICKING THROUGH HIGH SKILLS TRAINING, JOB READINESS SUPPORT, AND WORK PATHWAYS INTO THE TECHNOLOGY INDUSTRY. PROJECT ACTIVITIES INCLUDE CONDUCTING WORKSHOPS AND SEMINARS ON JOB READINESS AND CAREER DEVELOPMENT; PROVIDING MENTORING RELATIONSHIPS FOR PARTICIPANTS WITH TECH INDUSTRY PROFESSIONALS; PROVIDING ONE-ON-ONE JOB READINESS COACHING; AND CONNECTING GRADUATES TO CORPORATE PARTNERS LOOKING TO DIRECTLY HIRE NEW TECHNICAL TALENT. EXPECTED OUTCOMES INCLUDE A REPLICABLE PROGRAM MODEL FOR TRAINING, PREPARING, AND CONNECTING SURVIVORS OF TRAFFICKING TO SUSTAINABLE CAREERS IN TECH; MEASURABLE INCREASE IN PARTICIPANTS PROBLEM-SOLVING ABILITIES AND SELF-CONFIDENCE; AN INCREASE IN THE NUMBER OF SURVIVORS ACHIEVING CAREER-READY PROFICIENCY IN SOFTWARE DEVELOPMENT SKILL(S), AS MEASURED BY INDUSTRY-STANDARDS; AND AN INCREASE IN THE NUMBER OF SURVIVORS OFFERED FULL TIME POSITIONS UPON GRADUATION. THROUGH TRAINING, COACHING, AND A COMMUNITY OF CARE, SURVIVORS OF TRAFFICKING CAN ESTABLISH SUSTAINABLE TECHNOLOGY CAREERS, BREAK THE CYCLE OF EXPLOITATION, AND ACHIEVE ECONOMIC STABILITY FOR THEMSELVES AND THEIR FAMILIES. ANNIECANNONS WILL SERVE 120 SURVIVORS OVER THE GRANT PERIOD IN THE CODING TRAINING PROGRAM.",CA,CA53000,252,department-of-justice,ASST_NON_15POVC24GG01756HT_015
